stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
MEDSTAWN,2647,Med Lake Hwy @ Stanley (Conoco),W MEDICAL LAKE HY & N STANLEY ST,47.579434,-117.67437,,,,,,0
MEDSTAEN,2648,Med Lake Hwy @ Stanley (Conoco),W MEDICAL LAKE HY & N STANLEY ST,47.579298,-117.67466,,,,,,0
MEDGEIEN,2650,Medical Lake Hwy @ Geiger (Mobil),W MEDICAL LAKE HY & W GEIGER BL,47.593722,-117.568175,,,,,,0
AIRSPOWF,2667,Airport Dr @ Spotted,W AIRPORT DR & S SPOTTED RD,47.637437,-117.519011,,,,,,0
4LAKESW,2682,Four Lakes,S SR 904 HY & W 1ST AV,47.561569,-117.594443,,,,,,0
1STCOLSN,2689,1st @ College Hill,N 1ST ST & COLLEGE HILL RD,47.501398,-117.564858,,,,,,0
1STCHESN,2690,1st @ Cheney Spokane Rd.,1ST ST & CHENEY SPOKANE RD,47.49928,-117.564775,,,,,,0
1STVINSF,2692,1st @ Vine,1ST ST & VINE ST,47.494507,-117.566901,,,,,,0
1STPINSF,2693,1st @ Pine,1ST ST & PINE RD,47.493175,-117.568468,,,,,,0
1STCALSF,2694,1st @ Calispel,1ST ST & CALISPEL ST,47.491317,-117.570745,,,,,,0
1STASTSN,2695,1st @ A Street,1ST ST & A ST,47.490375,-117.571903,,,,,,0
1STCSTSF,2696,1st @ C Street CH. LIBRARY,1ST ST & C ST,47.488744,-117.573851,,,,,,0
1STGSTSF,2698,1st @ G Street,1ST ST & G ST,47.486016,-117.577181,,,,,,0
1STUNISN,2699,1st @ Union,1ST ST & UNION ST,47.484221,-117.579366,,,,,,0
1STWASWF,2701,1st @ Washington,W 1ST ST & WASHINGTON ST,47.480402,-117.587241,,,,,,0
1STBUEWN,2702,1st @ Buena Vista,W 1ST ST & BUENA VISTA ST,47.479313,-117.589691,,,,,,0
1ST800W,2703,1st @ W 800,W 1ST ST & W 800,47.478523,-117.591706,,,,,,0
PRE1STNF,2704,Presley @ 1st,PRESLEY DR & W 1ST ST,47.476762,-117.596619,,,,,,0
PREHOLNN,2705,Presley @ Holladay,PRESLEY DR & HOLLADAY DR,47.478599,-117.596623,,,,,,0
PRESALNN,2706,Presley @ Salnave,PRESLEY DR & W SALNAVE RD,47.481604,-117.596657,,,,,,0
SALHATEF,2708,Salnave @ Hattie,SALNAVE RD & HATTIE ST,47.481637,-117.591463,,,,,,0
SALLINEN,2709,Salnave @ Lincoln,SALNAVE RD & LINCOLN ST,47.481605,-117.588233,,,,,,0
WAS3RDNN,2710,Washington @ 3rd,WASHINGTON ST & W 3RD ST,47.482304,-117.586244,,,,,,0
ELMCSTEN,2723,Elm @ C Street,ELM ST & ERIE ST,47.492746,-117.580849,,,,,,0
ELM7THEN,2724,Elm @ 7th,ELM ST & N 7TH ST,47.492731,-117.578238,,,,,,0
6THELMNF,2725,6TH STREET @ ELM,N 6TH ST & ELM ST,47.493259,-117.575377,,,,,,0
6THOAKNN,2726,6th @ Oak,N 6TH ST & OAK ST,47.495431,-117.575369,,,,,,0
6TH440N,2727,6th @ W 440 Cheney HS,N 6TH ST & W 440,47.497948,-117.575348,,,,,,0
6THGOLNF,2728,6th @ Golden Hills Drive,N 6TH ST & E GOLDEN HILLS DR,47.50155,-117.575316,,,,,,0
6THSIMNF,2729,6th @ Simpson Parkway Drive,N 6TH ST & SIMPSON PARKWAY DR,47.504204,-117.575378,,,,,,0
6THBETNN,2730,6th @ Betz,N 6TH ST & W BETZ RD,47.50661,-117.57538,,,,,,0
BETSR9EN,2731,Betz (turnout) @ SR 904,W BETZ RD & S SR 904 HY,47.507271,-117.566479,,,,,,0
BETALOWN,2732,Betz @ Al Ogdon Way,W BETZ RD & N AL OGDON WY,47.507514,-117.56826,,,,,,0
6THBETSF,2733,6th @ Betz,N 6TH ST & W BETZ RD,47.50699,-117.575632,,,,,,0
6THMCKSN,2734,6th @ McKeehan Way,N 6TH ST & W PARKWAY DR,47.503596,-117.575651,,,,,,0
6THGOLSN,2735,6th @ Golden Hills Drive,N 6TH ST & E GOLDEN HILLS DR,47.50117,-117.575606,,,,,,0
CHENEHSS,2736,6th @ Cheney High School,N 6TH ST & OAKLAND ST,47.497857,-117.575651,,,,,,0
6THOAKSN,2737,6th @ Oak,N 6TH ST & OAK ST,47.49554,-117.575699,,,,,,0
6THELMSN,2738,6th @ Elm,N 6TH ST & ELM ST,47.493114,-117.575588,,,,,,0
ELM7THWN,2739,Elm @ 7th,ELM ST & N 7TH ST,47.492858,-117.577658,,,,,,0
EWU,2740,EWU,ELM ST & N 9TH ST,47.492753,-117.582951,,,,,,0
WAS7THSM,2749,Washington @ 7th,WASHINGTON ST & W 7TH ST,47.485806,-117.586568,,,,,,0
SALLINWF,2752,Salnave @ Lincoln,SALNAVE RD & LINCOLN ST,47.481794,-117.588668,,,,,,0
SALHATWF,2753,Salnave @ Hattie,SALNAVE RD & HATTIE ST,47.481764,-117.591635,,,,,,0
PREGRESN,2755,Presley @ Gregory,PRESLEY DR & GREGORY DR,47.481549,-117.596908,,,,,,0
PREHOLSN,2756,Presley @ Holladay,PRESLEY DR & HOLLADAY DR,47.47887,-117.596901,,,,,,0
PRE1STSN,2757,Presley @ 1st,PRESLEY DR & W 1ST ST,47.476671,-117.596922,,,,,,0
1ST800E,2758,1st @ W 800,W 1ST ST & W 800,47.478297,-117.591758,,,,,,0
1STUNINN,2760,1st @ Union,W 1ST ST & W 1ST AV,47.484007,-117.579463,,,,,,0
1STGSTNN,2761,1st @ G Street,1ST ST & G ST,47.485989,-117.576891,,,,,,0
1STDSTNF,2763,1st @ D Street CH. LIBRARY,1ST ST & D ST,47.488381,-117.573969,,,,,,0
1STASTNN,2765,1st @ A Street,1ST ST & A ST,47.490139,-117.571955,,,,,,0
1STCALNN,2766,1st @ Calispel,1ST ST & CALISPEL ST,47.491454,-117.570323,,,,,,0
1STPINNN,2767,1st @ Pine,1ST ST & PINE ST,47.493212,-117.56823,,,,,,0
1STCHENF,2770,1st @ Cheney Spokane Rd.,1ST ST & CHENEY SPOKANE RD,47.499325,-117.56459,,,,,,0
1STCOLNN,2771,1st @ College Hill,1ST ST & COLLEGE HILL RD,47.500511,-117.564592,,,,,,0
4LAKESN,2779,SR 904 @ 1st (Four Lakes),S SR 904 HY & W 1ST AV,47.562085,-117.594114,,,,,,0
CENPREN,2780,Central Pre-mix light,N SULLIVAN RD & E FLORA PIT RD,47.673779,-117.196406,,,,,,0
PZ1,2781,Plaza Zone 1,W RIVERSIDE AV & N POST ST,47.657882,-117.423367,,,,,,0
SULFAINN,2782,Sullivan @ Fairview,N SULLIVAN RD & E FAIRVIEW LN,47.683825,-117.196661,,,,,,0
SULEUCNF,2783,Sullivan @ Euclid,N SULLIVAN RD & E EUCLID AV,47.686388,-117.196704,,,,,,0
SULEUCSF,2789,Sullivan @ Euclid Avenue,N SULLIVAN RD & E EUCLID AV,47.685646,-117.196932,,,,,,0
SULFLOSN,2791,Sullivan @ Central Pre-mix light,N SULLIVAN RD & E FLORA PIT RD,47.675166,-117.196692,,,,,,0
IN12410E,2793,Indiana @ 12410 E (Sounds on Wheel),E INDIANA AV & E 12410,47.67546,-117.237511,,,,,,0
WAL5THSN,2794,Wall @ 5th,,47.651451,-117.422077,,,,,,0
MALLIHOP,2795,Indiana @ Valley Mall (IHOP),E INDIANA AV & N EVERGREEN RD,47.676129,-117.209938,,,,,,0
MALLTWIG,2796,Indiana @ Valley Mall,E INDIANA AV,47.675744,-117.205708,,,,,,0
MALLHONG,2797,Indiana @ Valley Mall (HK Buffett),E INDIANA AV & VALLEY MALL,47.672348,-117.201621,,,,,,0
INDHANEN,2798,Indiana @ Hanson Center Eastbound,E INDIANA AV & E SPRINGFIELD AV,47.671567,-117.199668,,,,,,0
MALBESTW,2800,Indiana @ Valley Mall (Best Buy),E INDIANA AV & N SULLIVAN RD,47.672438,-117.20137,,,,,,0
REG5000S,2802,Regal @ 5000 S,S REGAL ST & S 5000,47.608227,-117.368394,,,,,,0
MIRABEAW,2803,Mirabeau Point Park & Ride,UNNAMED RD,47.675715,-117.228627,,,,,,0
LIBAPPSM,2805,Liberty Lake Rd @ Appleway (Taco Time),N LIBERTY LAKE RD & E INDIANA AV,47.669908,-117.105786,,,,,,0
APPMEAEN,2806,Appleway @ Meadowood Ln,E APPLEWAY AV & N MEADOWWOOD LN,47.671709,-117.104794,,,,,,0
APPSIGEN,2807,Appleway @ Signal,E APPLEWAY AV & N SIGNAL RD,47.672798,-117.101748,,,,,,0
MISHOMEN,2809,Mission @ Homestead Dr,E MISSION AV & N HOMESTEAD DR,47.671159,-117.09667,,,,,,0
MI23400E,2810,Mission @ E 23400,E MISSION AV & E 23400,47.671198,-117.091649,,,,,,0
MOLMISNF,2811,Molter @ Mission,N MOLTER RD & E MISSION AV,47.671844,-117.089495,,,,,,0
MOLTECH,2812,Molter @ Meadowood Tech Park,N MOLTER RD & E MISSION AV,47.674852,-117.089561,,,,,,0
APPMOLWF,2814,Appleway @ Molter,E APPLEWAY AV & N MOLTER RD,47.67619,-117.092685,,,,,,0
APPMADWN,2815,Appleway @ Madson,E APPLEWAY AV & N MADSON RD,47.675185,-117.095432,,,,,,0
AP22910W,2816,Appleway @ E 22910,E APPLEWAY AV & E 22910,47.674536,-117.097521,,,,,,0
LIBPKR,2817,Liberty Lake Park & Ride,E MISSION AV & PARK & RIDE,47.66981,-117.102358,,,,,,0
REG5001N,2818,Regal @ 5001 S,S REGAL ST & S 5001,47.608218,-117.368155,,,,,,0
MISSIGEN,2819,Mission @ Signal,E MISSION AV & N SIGNAL RD,47.671017,-117.100373,,,,,,0
APPMEAWN,2820,Appleway @ Meadowood Ln,E APPLEWAY AV & N MEADOWWOOD LN,47.672458,-117.103601,,,,,,0
MISMULEF,2821,Mission @ Mullan,E MISSION AV & N MULLAN RD,47.671389,-117.281158,,,,,,0
MISLOCEN,2822,Mission @ Locust,E MISSION AV & N LOCUST RD,47.671394,-117.277588,,,,,,0
MISWOOEN,2823,Mission @ Woodruff,E MISSION AV & N WOODRUFF RD,47.671433,-117.272232,,,,,,0
MISFELEN,2824,Mission @ Felts,E MISSION AV & N FELTS RD,47.671455,-117.26738,,,,,,0
UNIMISSF,2825,University @ Mission,N UNIVERSITY RD & E MISSION AV,47.67085,-117.261378,,,,,,0
UNIBOOSC,2826,University @ Boone,N UNIVERSITY RD & E BOONE AV,47.667915,-117.261439,,,,,,0
UNIMAISF,2829,University @ Main,N UNIVERSITY RD & E MAIN AV,47.658749,-117.26145,,,,,,0
UNISPSF,2830,University @ Sprague,S UNIVERSITY RD & E SPRAGUE AV,47.656207,-117.261465,,,,,,0
CONC,2831,SIA Concourse C,W AIRPORT DR,47.624475,-117.538507,,,,,,0
UNIMAINN,2832,University @ Main,N UNIVERSITY RD & E MAIN AV,47.658767,-117.261225,,,,,,0
UNIBOONF,2835,University @ Boone,N UNIVERSITY RD & E SHARP AV,47.66854,-117.261146,,,,,,0
MISUNIWF,2836,Mission @ University,E MISSION AV & N UNIVERSITY RD,47.671711,-117.261826,,,,,,0
MISFELWF,2837,Mission @ Felts,E MISSION AV & N FELTS RD,47.671636,-117.267141,,,,,,0
MIWOOWN,2838,Mission @ Woodruff,E MISSION AV & N WOODRUFF RD,47.671596,-117.271928,,,,,,0
MISLOCWN,2839,Mission @ Locust,E MISSION AV & N LOCUST RD,47.671557,-117.27731,,,,,,0
MISMULWN,2840,Mission @ Mullan,E MISSION AV & N MULLAN RD,47.67156,-117.280509,,,,,,0
1STLINEN,2842,1st @ Lincoln,W 1ST AV EB & S LINCOLN ST NB,47.656473,-117.425139,,,,,,0
SPRDIVEN,2846,Sprague @ Division,W SPRAGUE AV & S DIVISION ST NB,47.657169,-117.411338,,,,,,0
SPRCOWEN,2847,Sprague @ Cowley,E SPRAGUE AV & N COWLEY ST,47.657159,-117.408363,,,,,,0
SPRSHEEF,2849,Sprague @ Sherman,E SPRAGUE AV & S SHERMAN ST,47.657213,-117.403022,,,,,,0
SPROKEEN,2851,Sprague @ O'Keefe Bridge Overpass,E SPRAGUE AV & E SPRAGUE AV BR,47.657075,-117.395144,,,,,,0
SPRIVOEN,2852,Sprague @ Ivory,E SPRAGUE AV & N SPRAGUE WY,47.657128,-117.393015,,,,,,0
SPRHELEF,2853,Sprague @ Helena,E SPRAGUE AV,47.657144,-117.386652,,,,,,0
SPRNAPEF,2855,Sprague @ Napa,E SPRAGUE AV & N CRESTLINE ST,47.657178,-117.380967,,,,,,0
SPRALTEN,2857,Sprague @ Altamont,E SPRAGUE AV & S ALTAMONT ST,47.657193,-117.375509,,,,,,0
SPRLACEN,2858,Sprague @ Lacey,E SPRAGUE AV & N LACEY ST,47.657209,-117.370969,,,,,,0
SPRHAVEN,2859,Sprague @ Haven,E SPRAGUE AV & S HAVEN ST,47.657255,-117.367171,,,,,,0
SPRGREEF,2860,Sprague @ Greene,E SPRAGUE AV & S GREENE ST,47.657208,-117.363813,,,,,,0
SPRFREEN,2862,Sprague @ Freya,E SPRAGUE AV & N FREYA ST,47.657214,-117.357983,,,,,,0
SPRREBEM,2863,Sprague @ Rebecca,E SPRAGUE AV & S REBECCA ST,47.657184,-117.353621,,,,,,0
SPRHAEN,2865,Sprague @ Havana,E SPRAGUE AV & N HAVANA ST,47.657198,-117.347117,,,,,,0
SPRCUSEN,2867,Sprague @ Custer,E SPRAGUE AV & S CUSTER RD,47.657123,-117.341816,,,,,,0
SPRCAREF,2869,Sprague @ Carnahan,E SPRAGUE AV & S CARNAHAN RD,47.657064,-117.335735,,,,,,0
SPRHOWEC,2871,Sprague @ Howe,E SPRAGUE AV & S HOWE RD,47.65705,-117.32898,,,,,,0
SPRFANEN,2872,Sprague @ Fancher,E SPRAGUE AV & N FANCHER RD,47.656966,-117.326191,,,,,,0
APPTHEEN,2874,Appleway @ Theirman,E APPLEWAY BL & S THEIRMAN ST,47.656115,-117.315233,,,,,,0
APPCOLEN,2876,Appleway @ Coleman,E APPLEWAY BL & S COLEMAN RD,47.655866,-117.309615,,,,,,0
APPPAREF,2878,Appleway @ Park,E APPLEWAY BL & S PARK RD,47.655543,-117.303469,,,,,,0
APPVISEF,2880,Appleway @ Vista,E APPLEWAY BL & S VISTA RD,47.654945,-117.293701,,,,,,0
APPSAREN,2881,Appleway @ Sargent,E APPLEWAY BL & S SARGENT RD,47.655366,-117.288942,,,,,,0
APPDISEN,2882,Appleway @ Dishman,E APPLEWAY BL & S DISHMAN RD,47.655406,-117.284103,,,,,,0
APPDISEF,2883,Appleway @ Dishman Mica,E APPLEWAY BL & S DISHMAN MICA RD,47.655103,-117.280217,,,,,,0
APPFAREN,2884,Appleway @ Farr (Winco),E APPLEWAY BL & S FARR RD,47.654889,-117.27497,,,,,,0
APPDAREN,2885,Appleway @ Dartmouth,E APPLEWAY BL & S DARTMOUTH RD,47.654682,-117.268797,,,,,,0
APPUNIEN,2886,Appleway @ University,E APPLEWAY BL & S UNIVERSITY RD,47.654877,-117.262095,,,,,,0
SPRUNIEF,2887,Sprague @ University,E SPRAGUE AV & S UNIVERSITY RD,47.656936,-117.260106,,,,,,0
SPRGILEN,2888,Sprague @ Gillis,E SPRAGUE AV & N GILLIS RD,47.656969,-117.257502,,,,,,0
SPRBOWEF,2890,Sprague @ Bowdish,E SPRAGUE AV & N BOWDISH RD,47.656987,-117.249967,,,,,,0
SPRFOXEN,2891,Sprague @ Fox,E SPRAGUE AV & S FOX RD,47.656973,-117.246728,,,,,,0
SPRPINEF,2893,Sprague @ Pines,E SPRAGUE AV & N PINES RD,47.656981,-117.238955,,,,,,0
SP12816E,2895,Sprague @ 12816 E (DMV),E SPRAGUE AV & E 12816,47.656981,-117.232557,,,,,,0
SPRMCDEF,2896,Sprague @ McDonald,E SPRAGUE AV & S MCDONALD RD,47.657001,-117.228049,,,,,,0
SPRMAYEN,2898,Sprague @ Mayhew,E SPRAGUE AV & N MAYHEW RD,47.656973,-117.221531,,,,,,0
SPREVEEF,2899,Sprague @ Evergreen,E SPRAGUE AV & S EVERGREEN RD,47.656976,-117.217566,,,,,,0
SPRBESEF,2901,Sprague @ Best,E SPRAGUE AV & S BEST RD,47.656985,-117.211604,,,,,,0
SPRADAEF,2902,Sprague @ Adams,E SPRAGUE AV & N ADAMS RD,47.657004,-117.206712,,,,,,0
SPRPROEN,2903,Sprague @ Progress,E SPRAGUE AV & S PROGRESS RD,47.657006,-117.202389,,,,,,0
SULSPNF,2905,Sullivan @ Sprague,N SULLIVAN RD & E SPRAGUE AV,47.657728,-117.196481,,,,,,0
SULVALNN,2906,Sullivan @ Valleyway,N SULLIVAN RD & E VALLEYWAY AV,47.660552,-117.196468,,,,,,0
SULBRONF,2908,Sullivan @ Broadway,N SULLIVAN RD & E BROADWAY AV,47.664885,-117.196478,,,,,,0
SULMISSF,2910,Sullivan @ Mission,N SULLIVAN RD & E BROADWAY AV,47.666336,-117.196762,,,,,,0
SULBROSN,2911,Sullivan @ Broadway,N SULLIVAN RD & N 819,47.664813,-117.196716,,,,,,0
SULVALSN,2913,Sullivan @ Valleyway,N SULLIVAN RD & E VALLEYWAY AV,47.660918,-117.196691,,,,,,0
SULSPRSF,2914,Sullivan @ Sprague,S SULLIVAN RD & E SPRAGUE AV,47.656874,-117.196724,,,,,,0
SPRSULEF,2915,Sprague @ Sullivan,E SPRAGUE AV & S SULLIVAN RD,47.656896,-117.196111,,,,,,0
SP15808E,2916,Sprague @ 15808 E (Zips),E SPRAGUE AV & E 15808,47.656916,-117.192065,,,,,,0
SP16720E,2920,Sprague @ 16720 E,E SPRAGUE AV & E 16720,47.656875,-117.179137,,,,,,0
BARBOO,2931,Barker @ Boone,N BARKER RD & E BOONE AV,47.668157,-117.153839,,,,,,0
APPCORWN,2936,Appleway @ Corbin,E APPLEWAY AV & E SPRAGUE AV,47.657262,-117.168327,,,,,,0
APPLONWF,2937,Appleway @ Long,E APPLEWAY AV & N LONG RD,47.658215,-117.164563,,,,,,0
SPRFLOWF,2940,Sprague @ Flora,E SPRAGUE AV & S FLORA RD,47.657068,-117.175884,,,,,,0
SP16713W,2941,Sprague @ 16713 E (Eagles),E SPRAGUE AV & E 16713,47.657074,-117.178911,,,,,,0
SPRCONWN,2943,Sprague @ Conklin,E SPRAGUE AV & N CONKLIN RD,47.657023,-117.185587,,,,,,0
SP15800W,2945,Sprague @ 15800 E (Fred Meyer),E SPRAGUE AV & E 15800,47.657081,-117.19295,,,,,,0
SPRSULWF,2946,Sprague @ Sullivan,E SPRAGUE AV & N SULLIVAN RD,47.657154,-117.197336,,,,,,0
SPRPROWN,2948,Sprague @ Progress,E SPRAGUE AV & N PROGRESS RD,47.657123,-117.201821,,,,,,0
SPRADAWF,2949,Sprague @ Adams,E SPRAGUE AV & S ADAMS RD,47.657162,-117.208734,,,,,,0
SPRBESWF,2950,Sprague @ Best,E SPRAGUE AV & S BEST RD,47.657158,-117.212066,,,,,,0
SPREVEWF,2952,Sprague @ Evergreen,E SPRAGUE AV & N EVERGREEN RD,47.657123,-117.218821,,,,,,0
SPRMAYWN,2953,Sprague @ Mayhew,E SPRAGUE AV & N MAYHEW RD,47.657118,-117.221346,,,,,,0
SPRMCDWN,2955,Sprague @ McDonald,E SPRAGUE AV & N MCDONALD RD,47.657165,-117.228709,,,,,,0
SP12805W,2956,Sprague @ 12805 E (DMV),E SPRAGUE AV & E 12805,47.657144,-117.232609,,,,,,0
SPRPINWF,2958,Sprague @ Pines,E SPRAGUE AV & S PINES RD,47.657137,-117.240845,,,,,,0
SPRPERWN,2959,Sprague @ Perrine,E SPRAGUE AV & N PERRINE RD,47.657159,-117.243713,,,,,,0
SPRFOXWF,2960,Sprague @ Fox,E SPRAGUE AV & S FOX RD,47.657131,-117.248402,,,,,,0
SPRMOFWF,2963,Sprague @ Moffitt,E SPRAGUE AV & N MOFFITT RD,47.657139,-117.255783,,,,,,0
SPRUNIWF,2964,Sprague @ University,E SPRAGUE AV & N UNIVERSITY RD,47.657107,-117.262034,,,,,,0
SPRFELWF,2966,Sprague @ Felts,E SPRAGUE AV & N FELTS RD,47.657162,-117.26739,,,,,,0
SPRWALWN,2967,Sprague @ Walnut,E SPRAGUE AV & N WALNUT RD,47.657157,-117.270589,,,,,,0
SPRFARWF,2968,Sprague @ Farr (Winco),E SPRAGUE AV & N FARR RD,47.657144,-117.275163,,,,,,0
SPRMULWF,2970,Sprague @ Mullan,E SPRAGUE AV & N MULLAN RD,47.657064,-117.282256,,,,,,0
SP8722W,2972,Sprague @ 8722 E,E SPRAGUE AV & E 8722,47.657031,-117.287497,,,,,,0
SPRBESWN,2973,Sprague @ Bessie,E SPRAGUE AV & N BESSIE RD,47.657008,-117.291476,,,,,,0
SPRVISWF,2974,Sprague @ Vista,E SPRAGUE AV & N VISTA RD,47.657002,-117.295085,,,,,,0
SPRPARWF,2976,Sprague @ Park,E SPRAGUE AV & N PARK RD,47.657048,-117.304788,,,,,,0
SPRCOLWC,2978,Sprague @ Coleman,E SPRAGUE AV & S COLEMAN RD,47.657052,-117.309481,,,,,,0
SPRTHEWN,2980,Sprague @ Thierman,E SPRAGUE AV & N THIERMAN RD,47.657039,-117.314672,,,,,,0
SPRFANWF,2982,Sprague @ Fancher,E SPRAGUE AV & N FANCHER RD,47.657193,-117.326362,,,,,,0
SPRHOWWF,2983,Sprague @ Howe,E SPRAGUE AV & S HOWE RD,47.657223,-117.329786,,,,,,0
COSTCOW,2985,Sprague @ Light Entrance to Costco,E SPRAGUE AV & S MCKINNON RD,47.657245,-117.334875,,,,,,0
SPRCUSWC,2987,Sprague @ Custer,E SPRAGUE AV & S CUSTER RD,47.657288,-117.341722,,,,,,0
SPRHAVWN,2989,Sprague @ Havana,E SPRAGUE AV & N HAVANA ST,47.657379,-117.346601,,,,,,0
SPRJULWN,2991,Sprague @ Julia,E SPRAGUE AV & N JULIA ST,47.657383,-117.352894,,,,,,0
SPFREWN,2993,Sprague @ Freya,E SPRAGUE AV & N FREYA ST,47.657385,-117.357124,,,,,,0
SPRGREWN,2995,Sprague @ Greene,E SPRAGUE AV & N GREENE ST,47.657407,-117.363628,,,,,,0
SPRLACWN,2997,Sprague @ Lacey,E SPRAGUE AV & N LACEY ST,47.65741,-117.370568,,,,,,0
SPRALTWN,2998,Sprague @ Altamont,E SPRAGUE AV & N ALTAMONT ST,47.657367,-117.375103,,,,,,0
SPRNAPWF,3000,Sprague @ Napa,E SPRAGUE AV & N NAPA ST,47.657331,-117.381619,,,,,,0
SPRHELWF,3002,Sprague @ Helena,E SPRAGUE AV & N HELENA ST,47.657306,-117.38761,,,,,,0
SPRIVOWF,3003,Sprague @ Ivory,E SPRAGUE AV & N SPRAGUE WY,47.65729,-117.393135,,,,,,0
SPROKEWF,3004,Sprague @ O'Keefe Bridge Overpass,E SPRAGUE AV & S IVORY ST,47.657274,-117.395117,,,,,,0
SPSHEWN,3007,Sprague @ Sherman,E SPRAGUE AV & S SHERMAN ST,47.657421,-117.403591,,,,,,0
SPRCOWWN,3009,Sprague @ Cowley,E SPRAGUE AV & S COWLEY ST,47.657331,-117.408284,,,,,,0
MISDIVEN,3011,Mission @ Division,W MISSION AV & N DIVISION ST,47.671631,-117.41126,,,,,,0
MISRUBEF,3012,Mission @ Ruby,E MISSION AV EB & N RUBY ST NB,47.67156,-117.409416,,,,,,0
MISASTEN,3013,Mission @ Astor,E MISSION AV EB & N ASTOR ST,47.671596,-117.404814,,,,,,0
MISDAKEF,3014,Mission @ Dakota,E MISSION AV EB & N DAKOTA ST,47.671649,-117.399406,,,,,,0
MISHAMEN,3015,Mission @ Hamilton,E MISSION AV EB & N HAMILTON ST,47.671585,-117.39696,,,,,,0
MISSUPEN,3016,Mission @ Superior,E MISSION AV EB & N SUPERIOR ST,47.671647,-117.393535,,,,,,0
MISMAGEN,3018,Mission @ Magnolia,E MISSION AV & N MAGNOLIA ST,47.67178,-117.382865,,,,,,0
MISNAPEN,3019,Mission @ Napa,E MISSION AV & N NAPA ST,47.671743,-117.381331,,,,,,0
MISSTOEN,3020,Mission @ Stone,E MISSION AV & N STONE ST,47.671805,-117.376769,,,,,,0
MISCOOEN,3021,Mission @ Cook,E MISSION AV & N COOK ST,47.671803,-117.373794,,,,,,0
MISLACEC,3022,Mission @ Lacey,E MISSION AV & N LACEY ST,47.671811,-117.371083,,,,,,0
MISREGEM,3023,Mission @ Regal,E MISSION AV & N REGAL ST,47.671746,-117.367606,,,,,,0
AIRSPOEF,3028,Airport @ Spotted,W AIRPORT DR & S SPOTTED RD,47.635555,-117.517158,,,,,,0
TRE4500E,3029,4500 E Trent,E TRENT AV & E 4500,47.672131,-117.342747,,,,,,0
TREWATEF,3030,Trent @ Waterworks,E TRENT AV & N WATERWORKS ST,47.672935,-117.339136,,,,,,0
TREBYREN,3031,Trent @ Byrd,E TRENT AV & N BYRD ST,47.673485,-117.336358,,,,,,0
TREAIREN,3033,Trent @ Airport,E TRENT AV & N AIRPORT ST,47.67475,-117.331319,,,,,,0
TREKOREF,3034,Trent @ Koren,E TRENT RD & N KOREN ST,47.675318,-117.327893,,,,,,0
TRE6300E,3036,6300 E Trent,E TRENT AV & N EASTERN RD,47.675122,-117.320263,,,,,,0
TREDOLEN,3037,Trent @ Dollar,E TRENT AV & N DOLLAR RD,47.674974,-117.3175,,,,,,0
PACHEMEN,3039,Pacific @ Hemlock,W PACIFIC AV & S HEMLOCK ST,47.655534,-117.444653,,,,,,0
SPRAHCWN,3040,Sprague @ Airway Heights Correction,W SPRAGUE AV,47.657378,-117.576913,,,,,,0
LIBMAREN,3052,Liberty @ Marguerite,E LIBERTY AV & N HUTCHINSON RD,47.687826,-117.285311,,,,,,0
ARGTRESN,3058,Argonne @ Trent,N ARGONNE RD & E TRENT AV,47.681164,-117.282841,,,,,,0
PACCANEN,3060,Pacific @ Cannon,W PACIFIC AV & S CANNON ST,47.655516,-117.441751,,,,,,0
TREBESWM,3061,Trent @ Bessie (DSHS),E TRENT AV & N SARGENT RD,47.67983,-117.289416,,,,,,0
TREELLWF,3062,Trent @ Ella,E TRENT AV & N ELLA RD,47.677865,-117.299114,,,,,,0
TREPARWN,3064,Trent @ Park,E TRENT AV & N PARK RD,47.676883,-117.303903,,,,,,0
TRELILWN,3065,Trent @ Lily,E TRENT AV & N LILY RD,47.676143,-117.307557,,,,,,0
TREBRAWN,3066,Trent @ Bradley,E TRENT AV & N BRADLEY RD,47.675284,-117.311821,,,,,,0
TREDOLWF,3067,Trent @ Dollar,E TRENT AV & N DOLLAR RD,47.675119,-117.317121,,,,,,0
TRE6300W,3068,6300 E Trent,E TRENT AV & N EASTERN RD,47.675266,-117.320184,,,,,,0
TREKORWN,3070,Trent @ Koren,E TRENT RD & N KOREN ST,47.67549,-117.328131,,,,,,0
TREAIRWN,3071,Trent @ Airport,E TRENT AV & N AIRPORT ST,47.674985,-117.331133,,,,,,0
TREBYRWN,3073,Trent @ Byrd,E TRENT AV & N BYRD ST,47.673784,-117.335908,,,,,,0
TREWATWN,3074,Trent @ Waterworks,E TRENT AV & N WATERWORKS ST,47.673071,-117.339281,,,,,,0
CAN4THNN,3076,Cannon @ 4th,W 4TH AV & S CANNON ST,47.652548,-117.441551,,,,,,0
RUS2NDSN,3077,Russell @ 2nd,S RUSSELL ST & W 2ND AV,47.653737,-117.582334,,,,,,0
RUS6THSN,3078,Russell @ 6th,W 6TH ST & S RUSSELL ST,47.650023,-117.582284,,,,,,0
MISREGWN,3081,Mission @ Regal,E MISSION AV & N REGAL ST,47.671909,-117.367566,,,,,,0
MISLACWN,3082,Mission @ Lacey,E MISSION AV & N LACEY ST,47.671902,-117.371057,,,,,,0
